text,age,age_cat,gender
"Non ho avuto mai problemi. Merce buona, consegna entro data prevista. Ottimo",53,25-54,F
tempi di preparazione ordine già molto lunghi in partenza 2 giorni di ritardo nella consegna customer service scortese che adduceva motivazioni non plausibili nonostante avessero potuto risolvere il problema del ritardo (da loro causato) con una spedizione più veloce hanno preferito non farlo per risparmiare pessimi,34,25-54,M
Ottimo sevizio  in 2 giorno molto eccellente la spedizione di mia ordine  un bellissima go pro Hero 3 + silver .. E in omaggio batteria per Gopro  prodotto ottimo confezione perfetta garanzia 2 anni   Tutto bene e sopra tutto prezzo ottima offerta niente altre spese alla consegna,52,25-54,M
Veramente bello  comprare l' oggetto da un paese lontanissimo ma lo sento come se fosse sotto casa . sempre aggiornato sempre disponibile contatto per qualsiasi informazione ( ottimo staff servizio ) Mio aquisto era  .. Camera action .. go pro her3+ silver editino in sintesi funziona meglio del hero 3 ottimo wifi ..( ottima pagamento paypal notificazione pagamento è venuto imediante ho efettuato alle 14.30  del 27/02/14 Alle17 mi arriva email ordine il laboraziobe  dopo pcoo recevuoto un email  merce in spedione un code di spedizione tramite il codice controllato la spedizione  in modo molto semplice (HDL) 03/03  alle 9.30  ho ricevuto la mia fantastico gopro in perfetta condizione  confezione originale e perfetto imballo e con prezzo eccesionale mai trovato  229.centesimi  senza nessun pagamento agguinto alla cosegna  venditore consigliato...nota : mio acquisto e stato per Firenze Italia   ... .------------------------------------------------------------------------------------------------- Really nice to buy the 'object from a country far away but I feel like it's under the house. updated always available for any information contact (very good staff Really nice to buy the 'object from a country far away but I feel like it's under the house. updated always available for any information contact (very good staff service) Buy my action was .. Room .. go pro HER3 + Silver Edition issues in synthesis works best hero 3 excellent wifi .. (good Payment paypal payment notification came imediante I efettuato at 14:30 of 27/02/14 Alle17 I get email after order is the laboraziobe pcoo recevuoto an email spedione goods in a shipping code through the code checked the shipment in a very simple (HDL) 03/03 at 9.30 am I received my fantastic gopro original packaging in perfect condition and perfect Packaging and price eccesionale never found 229.centesimi without any payment to agguinto recommended seller hands over ... note: my purchase was for Florence Italy ... . ------------------------------------------------- ------------------------------------------------,52,25-54,M
Ho comprato due volto  e tutto bene merce originale,52,25-54,M
"Il negozio è consigliatissimo, prezzi ottimi e occasioni non trovabili a Cagliari.",52,25-54,M
Ho fatto un ordine ho pagato e da allora sono iniziati i problemi non rispondono alle mail non rispondono al telefono e della restituzione dei soldi neanche l'ombra. Per tutti coloro che vogliano iniziare un calvario accomodatevi.,33,25-54,M
"Cosa dire... da quando ho scoperto spartoo ho risolto parecchi problemi fra i primi ho trovato qualità convenienza e velocità. Ormai chi me lo fa fare di perdere tempo nei negozi a cercare le scarpe? mi collego a spartoo, scelgo pago e in 2/3 giorni ho le scarpe a casa....e se non vanno bene? nessun problema si compila il modulo di reso in 2 minuti, si prenota il ritiro e dalla data di invio si aspettano al max 4 giorni prima di riavere accreditato quanto speso sulla carta.... fantastico!!!",38,25-54,F
"Tutto perfetto! Consegna velocissima, bellissimo sito pieno di figate a prezzi vantaggiosi. BIG UP!",20,15-24,M
"numero ordine:2574 prodotto:Sigma 10-20mm f4-5.6 ex dc hsm (nikon) tipo pagamento:bonifico tempi di consegna:11 giorni lavorativi prezzo pagato:396,31 miglior prezzo trovato su internet assistenza via mail e msn, un po' telegrafica, ma risolutiva! ero scettico, ma rimasto piacevolmente soddisfatto!",37,25-54,M
Buonasera !!!legendo questi commenti non posso fare altro che tirare una considerazione........sono veramente sfigato!!!!!!!!ho fatto un ordine il 30 di Agosto e ancora oggi non ho ricevuto nulla!!!!!!!!!solo una risposta alle mie continue e mail dove mi si comunicava che avevano perso gli ordini e si scusavano per il ritardo .che dire ....la prossima volta partirò dalla sicilia e ci vado di persona a fare l acquisto...!!!!!!sicuramente farò prima!!!!!!N:B:frà un pò telefona il propietario!!!!!!,51,25-54,M
"Precisi , professionali , rapidi. Lo consiglio a tutti quanti. Un sito innovativi dove trovare tantissime cose particolari. Descrivere la faccia della mia bimba quando ha visto il suo copripiumino di peppa pig non ha prezzo . Grazie .",32,25-54,F
"Tutto è stato perfetto, la facilità di ordinare i pneumatici, il metodo di pagamento e la velocità in cui sono arrivati i pneumatici. Unica pecca è stato il centro montaggio che indicava come prezzo per pneumatico di €. 8,50 e quando mi è stato presentato il conto non ha solo maggiorato il prezzo a 10,00 €., dicendo che il prezzo nel sito no era aggiornato, ma mi ha chiesto 3,00 €. per lo smaltimento delle vecchie gomme e ci ha aggiunto l'I.V.A. facendo lievitare il conto da 34,00 €. a 62,40 €. il centro montaggio in questione è: De Costard Via Casali 23 28844 Villadossola",44,25-54,M
"Il servizio è puntuale e pratico. Consegna veloce del mezzo, auto nuova ed efficiente, personale gentile e disponibile. Il prezzo ottimo.",41,25-54,F
"Descrizioni accurate, ampia scelta, ottima assistenza. Lo uso da tanti anni e non mi ha mai deluso.",40,25-54,F
"Scrivo per riportare la mia esperienza positiva nell'acquisto di una ip camera y-cam bullet black, è stato il prezzo più basso che ho trovato in rete, spedizione velocissima (ordinata il 17/04, arrivata il 21/04 nonostante un fuori stock), merce nuova ancora imballata da fabbrica, ottima anche la comunicazione via email con il venditore, cortese e disponibile. Pagamento con accredito su postepay del venditore, consigliato!",30,25-54,M
fantastico ho vinto il tappetino per il mause,40,25-54,M
ho vinto un telefono Samsung,40,25-54,M
su pointdeal ci sono ottimi oggetti a poco prezzo è un vero affare vale la pena visitarlo,40,25-54,M
su pointshop ti danno tanti punti gradis e dopo con i punti dei magnifici regali.,40,25-54,M
"e"" un sito dove si guadagnano punti scrivendo semplicemente dei post",40,25-54,M
"Sito di gadget molto economici e di grande serietà. Ho acquistato 3 prodotti fin'ora, tutti validi e ad un prezzo decisamente conveniente. Ho fatto anche un ordine errato a mi hanno rimborsato tuttto. Consigliatissimo!",38,25-54,M
Sono correntista Fineco dal 2001 pienamente soddisfatto il sevizio è migliorato negli anni. Adesso ho 2 conti correnti per via dei costi molto convenienti. E' la banca ideale per chi non vuole perdere tempo in banca.,37,25-54,M
"servizio rapido, conveniente e sicuro.",37,25-54,M
"Come da titolo, acquistiamo da zoo plus da anni e non ci sono mai stati problemi. Servizio clienti inappuntabile e pronto a risolvere eventuali problemi. Disponibili e sito ben assortito con prodotti per gli amici pelosi.",31,25-54,M
"Nulla da dire sul circuito amazon, che in Italia funziona benissimo come funzionerà benissimo amazon.fr in Francia, ma se si tratta di ordinare qualcosa direttamente da amazon.fr per farlo arrivare in Italia consiglio di lasciar perdere: anche se un prodotto è disponibile ci vogliono giorni e giorni prima che l'ordine sia evaso, senza contare le spese di spedizione che si pagano sempre e comunque. Per acquistare dall'Italia consiglio di usare solo amazon.it.",31,25-54,M
"Ho acquistato un paio di casse empire per il pc, e le ho trovate qui al prezzo più basso del web. Subito ordinate e dopo 2giorni le avevo già a casa imballate a prova di corriere ed acqua! Ottimo sito per fare acquisti, soprattutto per quanto riguarda videogiochi e console. Unica pecca, il tracking dal sito non è molto tempestivo e non ho ricevuto la mail di spedizione, però non c'è da preoccuparsi, arriva tutto senza problemi.",31,25-54,M
"ho ordinato 4 cerchi in lega per le gomme invernali ad un prezzo molto conveniente e pagato con carta di credito regolarmente la sera di venerdi 7 dicembre 2012, consapevole che avrei avuto notizie di spedizione solo il lunedì dopo il weekend dell'8, peccato che invece della conferma di spedizione il lunedì 10 mi è arrivata una richiesta di documenti che attestassero che io fossi realmente l'intestatario della carta (faccio notare che i soldi sono stati prelevati immediatamente il 7 sera e la conferma di ordine automatica è arrivata immediatamente), chiedendo esplicitamente bollette in cui fossi intestatario. Peccato che non ho nessuna bolletta intestata e nella comunicazione si esplicita che non sono accettati documenti di identità e/o patente. Alché un po' scocciato e sorpreso dalla richiesta ho mandato due email al servizio clienti con documenti alternativi (certificato di residenza e fotocopia del passaporto) e dopo due giorni di mancata risposta ho provato a contattare piu volte il numero indicato. Al terzo tentativo il giorno seguente risponde un addetto dicendo di attendere (utiltà della telefonata pari a zero) comunicazioni dal servizio clienti. Finalmente giovedì 13 mi arriva la fatidica mail dal servizio clienti dove mi si da conferma della ricezione dei documenti e dello sblocco della spedizione, la quale sarà possibile (secondo loro) monitorare dopo 48 ore dalla ricezione della mail direttamente dal sito: sono passate le 48 ore e ovviamente non ci sono tracce della spedizione. Per fortuna che i corrieri dhl sotto natale lavorano anche il sabato x cui è arrivato tutto il 14 e posso montarli....però è stata un esperienza d'acquisto piuttosto macchinosa. La cosa curiosa è che ho ordinato 4 gomme invernali da un sito concorrente e piuttosto famoso nello stesso momento in cui ho ordinato i cerchi su pneus-online ed il lunedì 10 avevo già le gomme a casa!!  Non ci fosse stato quest'inghippo avrei dato una stella in più.",31,25-54,M
Compro da loro da quando hanno aperto lo store italiano...precisi e affidabili. Se c'è da fare un reso non ci sono intoppi e il servizio clienti è cortese. Prezzi sempre convenienti.,31,25-54,M
"Ho acquistato 4 bridgestone potenza RE050 205 45 r17, mi sono arrivate dopo pochi giorni ma due erano Pirelli invece di bridgestone. Ho contattato subito via email il servizio clienti il quale mi a risposto nel giro di pochi minuti per sistemare la cosa: è venuto il corriere a ritirare le due gomme e mi hanno rispedito le due giuste. Gomme montate, perfette e con dot di produzione recentissimo. Ho risparmiato un sacco rispetto al gommista e sono super soddisfatto del servizio. Bravi!",31,25-54,M
"Come da titolo, ho acquistato a giugno un treno di gomme, 500€ spariti nel nulla. Richiesto il rimborso dopo un mese ma niente da fare. Attenzione, non acquistate nulla da gommestore. Ho provveduto a denunciare alla postale perché la GDF mi ha detto che se non c'é un reato di ordine fiscale loro hanno le mani legate finché non parte un ordine giudiziario. Teniamoci aggiornati e chi è nella stessa situazione scriva a striscia la notizia nel frattempo....a quanto pare in questo paese chi paga le tasse non è tutelato mentre truffatori e affini fanno i loro porci comodi sulle spalle della gente. È l'ora di dire basta!",31,25-54,M
"Dopo un paio di acquisti di treni di gomme nuove, posso dire che il sito è veramente serio. Sicuramente riacquistero qui. La navigazione e l'acquisto sono semplici. Ma quello che mi ha stupito è la velocità di spedizione, perchè tutte le volte il pacco mi è stato consegnato prima delle loro previsioni.",32,25-54,M
Ottimo noleggio con un graditissimo upgrade,46,25-54,M
veloci e precisi!,31,25-54,M
Assistenza al cliente pessima e non affidabili sui tempi di spedizione. Per la seconda volta ho ordinato un prodotto con tempo di consegna in due giorni ed è arrivato dopo più di una settimana. Mi hanno inviato email comunicandomi il ritardo di un solo giorno mentre il prodotto è arrivato dopo cinque giorni. Non credo di comprare altri prodotti su questo sito. Ci sono altre società che vendono su Internet più serie ed affidabili..,33,25-54,F
"perfetto sia l'arrivo delle gomme solo dopo una settimana sia il gommista(margotta a  cesano boscone), le ricompro e lo consiglio.",43,25-54,M
"Perfetto, dalla presentazione dei prodotti alla segnalazione puntuale del loro arrivo in stock a magazzino. Dall' ordine alla consegna. Tutto ok!",38,25-54,M
grande sito complimenti,21,15-24,M
"Sono stata invitata a CANCELLARE il mio FB dall'azienda in questione, ma io ho così loro risposto: MAI e poi MAI ritirerò il mio feedback: ho una CONFERMA D'ORDINE che non avreste dovuto emettere qualora l'ordine fosse stato NULLO o non processabile! INOLTRE a fine NOVEMBRE sono stata contattata dal VOSTRO customer care con TANTO DI SCUSE, in quanto mi è stato riferito che il mio ordine ERA STATO DIMENTICATO....... MI è stato chiesto se mi interessava ancora e alla mia risposta affermativa (nonostante il mio STUPORE!!!), mi è stato detto che avrebbero dato seguito al mio ordine, CON MILLE SCUSE!!!!!!--------------CONFERMO QUANTO DETTO: NON HO PAROLE !!!!!!!!!!!!!!!!!!!!!!!!!!!!!!! non ho mai visto una ditta più incompetente di VOI......ASSOLUTAMENTE DA EVITARE!!!!!!!!!!!!!!!!",46,25-54,F
"Ho acquistato vari componenti hardware dal negozio Tecno Computer, rimanendo sempre soddisfatto del servizio. La serietà e la velocità nella preparazione della merce, è il vantaggio di questa azienda, il sito risulta facilmente visualizzabile e dispongono di un'ampia scelta Hardware, inoltre sono rivenditori ufficiali di tantissimi Brand, ciò significa anche una semplice e veloce procedura in caso di RMA.",20,15-24,M
"Il sito è ottimo, lo uso sempre, però io credo che la ricerca non sia molto precisa. Per esempio, io cerco hoteles che abbiano parcheggio. Nessun hotel in Roma, Firenze e Venezia (per citare alcune città) ha parcheggio. Tutti i parcheggi sono a pagamento e di entità terze differenti agli hoteles. Credo che per parcheggio, si intenda parcheggi dell'hotel e gratuiti. Alcuni hotel propongono colazioni invece c'è solo un succo di frutta, una macedonia e un cornetto (duro) altri servizi sono a pagamento. Molti hotel si pagano molto prima altri molto dopo (prendono i soldi dalla carta di credito) dell'arrivo mentre sul sito c'è sempre scritto che le carte sono solo per garanzia. Credo vada modificata la ricerca per ""Parcheggi"", ed essere più precisi su colazioni e pagamenti. Il resto va tutto benissimo. Grazie",37,25-54,M
"Azienda molto seria, ho acquistato un obiettivo nikkor 55 300, il 17 luglio 2013, il 19 mi è stato consegnato. Obiettivo funzionante, pacco integro. Notevole.",44,25-54,M
"Ordine,pagamento con carta di credito,consegna .... è filato tutto liscio.Ricomprerei.",38,25-54,F
ottimo motore e monto dettagliato,54,25-54,F
Prezzi vantaggiosi,41,25-54,M
"Prezzi imbattibili, professionali, veloci, prodotto ottimo DOT 2012 e centro montaggio convenzionato Gomme Sud impeccabile. Ultra consigliato",35,25-54,M
ho comprato 2 gomme 155/70/13 ovation sono perfette,36,25-54,M
"solo in un paio di occasioni sono arrivate solo 2 gomme invece di 4, ma hanno provveduto celermente a rispedirle, il risparmio è notevole soprattutto sulle gomme di una certa dimensione in sù, sulle piccole (tipo quelle x la Panda) il gioco non vale la candela",50,25-54,M
Favoloso non ti tradisce mai,26,25-54,M
"Ho effettuato l'ordine di un Nexus 5 16 GB nero tramite bonifico il 23/04/13, l'avvenuto pagamento è stato il 28/04/13, oggi 21/05/13 è stato spedito il pacco! A parte alcuni ritardi per via delle feste di mezzo alla fine la spedizione è arrivata buon fine!",20,15-24,M
"molto valido, ma dovrebbe pretendere dagli inserzionisti la completa aderenza ai servizi richiesti (per chiarire: se richiedo come servizio ""parcheggio"" gradirei che fosse un parcheggio privato e non ""in area pubblica adiacente""). Idem per il prezzo: quello indicato dovrebbe essere quello effettivo, senza voci aggiuntive alla prenotazione.",50,25-54,M
"Tutto perfetto, spedizione talmente veloce che nemmeno in negozio compravo così in fretta !",54,25-54,M
"servizio efficente, merce in ottimo stato spedizioni rapidissime. lo consiglio vivamente a tutti",33,25-54,M
Acquisto semplice e molto competititvo. Spedizione veloce! Perfetto!,34,25-54,M
"le gomme erano nuovissime, la spedizione è stata veloce; mi hanno indicato tempestivamente il tracking number con cui hopotuto seguire la spedizione dei treni di gomme: in una circostanza un treno è andato smarrito durante la spedizione. Mi è bastato inviare una mail per segnalare il disguido ed hanno provveduto in giornata stessa a rispedirmi il treno smarrito. Solo un consiglio: se avete un gommista di fiducia, contattatelo preventivamente ed accordatevi con lui stesso lper il montaggio: non tutti i gommisti convenzionati con gomma diretto li ho trovati seri ed affidabili...",33,25-54,M
"Ero online alla ricerca di 4 pneumatici per la mia auto, ho confrontato diversi siti, e alla fine la mia scelta è caduta sulla Specialgomme! Mi hanno seguito passo passo e consigliato un pneumatico adatto alla mia auto, una BMW 535 e alla fine ho acquistato 4 pneumatici Michelin pilot sport ps2 di misura 225/40/18 all'anteriore e 255/35/18 al posteriore. Dopo due giorni dal mio ordine mi è stato avvisato dell'evasione del mio ordine da un operatore telefonico e mi è stata data la conferma anche tramite mail. E dopo 4 giorni dall'evasione mi sono arrivati i pneumatici di un dot fresco. Consiglio personalmente Specialgomme a tutti quelli che desiderano comperare pneumatici online.",21,15-24,M
Prezzo qualità sono indiscutibili!!! spedizione ok.....,36,25-54,M
"Nel loro campo secondo me sono i migliori per prezzo, velocità e precisione. Mentre in Italia eravamo sommersi dalla neve loro mi hanno confermato l'arrivo delle gomme il 13/02 e così è stato. Mentre sul sito Oponeo davano per disponibili 55 gomme e invece nel magazzino non c'erano mi disse l'impiegato, però se si andava sul sito sulla giacenza risultavano sempre 55 gomme e sempre acquistabili poi quando telefonicamente li ho contattati mi hanno detto di non potermi rimborsare perchè non avevo fatto richiesta via email quando invece ne avevo inviate ben 2. Gommadiretto PROMOSSO...Oponeo BOCCIATISSIMO!!!!",34,25-54,M
"mi sono sempre trovato a mio agio nel prenotare con booking, lo consiglierei a tutti i miei amici",35,25-54,M
"Fatto acquisto con Carta di credito (farò il cashback) il 10 gennaio 2011 per una fotocamera Samsung: ad oggi lo stato è in Lavorazione, non rispondono al telefono, nè ai ticket di assistenza. Sono inadempienti e poco seri, possibile pensare ad una truffa online dato che sono come i fantasmi...",31,25-54,M
Negozio serio e affidabile,38,25-54,M
"Ormai acquisto solamente da gommadiretto. Oltre ad avere prezzi decisamente competitivi il servizio è affidabile. A causa dello spedizioniere mi sono arrivate gomme differenti dall'ordine. Immediatamente sulla fiducia mi hanno spedito un'altra serie di gomme giuste, rispedendo soltanto poi le gomme errate. Il comportamento in questo caso è stato assolutamente professionale e corretto.",37,25-54,M
"Un sito di prenotazione semplice, completo e veloce. Molto sodisfatto per ricerca, prenotazione e modalità di pagamento.",46,25-54,M
Prodotti decisamente buoni; praticità nella scelta e nell'ordine; consegna in breve tempo; pagamento semplice e sicuro; proffesionalità nel proporre i prodotti; prezzi davvero competitivi.,45,25-54,M
e' un sito favoloso,55,55-64,M
sito veloce facile all'uso ed estremamente preciso in ogni dettaglio riguardo la pronotazione...,33,25-54,M
"Servizio ottimo, spedizione imballaggio e prodotto semplicemente perfetti.. Lo consiglio a tutti!! ;)",26,25-54,M
"Puoi organizzarti un viaggio dalla a alla z, unico neo che le offerte alberghiere non sempre sono il massimo.",52,25-54,M
"Ebay è una piattaforma che include tutte le tipologie dei venditori, da quelli privati occasionali che cercano di arrotondare o di disfarsi di un regalo sgradito ai piccoli e grandi negozi che svolgono questa attività professionalmente e che magari hanno pure un negozio ""fisico"" o un negozio proprio dotato di dominio indipendente da Ebay. Per questo è impossibile fare una recensione complessiva. Io, in tutti questi anni posso dire che l'esperienza è stata complessivamente positiva. E' tuttavia molto difficile fare veri affari partecipando a le aste...che inizialmente era la tecnica di vendita caratterizzante Ebay e che adesso è invece all'opposto, quella utilizzata meno, in luogo dei ""Compralo subito"". le spese di spedizione spesso non sono molto trasparenti, soprattutto se il venditore è un privato che spesso fa la ""cresta"" sulle spese effettivamente sostenute per l'invio della merce ed il contrassegno, in generale, è sempre meno accettato anche a causa della partnership con Paypal. questo è uno svantaggio in quanto non sempre si ha la possibilità di ricaricare la prepagata o non si possiede una carta collegata al proprio C/C. Vi consiglio di tenere d'occhio i feedback positivi che per un venditore veramente affidabile e con un alto volume di vendite difficilmente andranno sotto il 98% del totale. La lista dei venditori preferiti ha uno spazio limitato nel vostro profilo e questo lo trovo come un difetto...occorre quindi salvare i contatti tra i preferiti del browser. Si tratta in ogni caso, di un punto di riferimento per l'e-commerce.",30,25-54,M
"Ho avuto necessità di acquistare un trasformatore di ricambio per il mio PC portatile e cercando su Google mi sono imbattuto in questo shop. Ho trovato il servizio di vendita perfetto; accettano il pagamento in contrassegno, cosa che un negozio concorrente riserva solo alle aziende, la spedizione è stata davvero molto rapida sebbene la merce venga spedita da Berlino e anche l'imballaggio è stato soddisfacente. La qualità del componente non credo sia paragonabile ad un ricambio originale ma questo è da mettere ovviamente in conto. in ogni caso, il marchio CE è presente come pure altre sigle che immagino indichino la conformità agli standard di sicurezza europei. Si tratta dunque di un prodotto sicuro che il negoziante garantisce per 24 mesi. la Fattura inclusa nel pacchetto è comprensiva di tutto. Ho ricevuto una comunicazione dove mi viene riservato l'abbuono dalle spese di spedizione per tutti gli ordini futuri. Ottimo!",30,25-54,M
"Ho fatto diversi acquisti in questo negozio, sia direttamente dallo shop ""originale"" così come in quello presente sulla piattaforma di Ebay. Leggo alcuni commenti negativi ma io posso dire che la mia esperienza è sempre stata sostanzialmente positiva, ricordo alcuni ritardi nella preparazione del pacco ma nulla di così grave. La merce è sempre giunta in perfetto stato, ben confezionata ed ovviamente nuova, originale e con tutti i cartellini. Per quello che ne ho usufruito, -soprattutto  recentemente- anche la assistenza al cliente tramite e-mail o direttamente dal sito è sempre stata efficiente e molto rapida, decisamente quindi sopra la media. Gli aspetti positivi sono la grande scelta di marchi e modelli, sia per quanto riguarda le calzature che di abbigliamento ed accessori, non solo in ambito di articoli sportivi propriamente intesi. I prezzi sono tra i più bassi che si possono trovare in tutta la rete, di questo ne sono sicuro. è possibile usufruire tutto l'anno di sconti e di merce in saldo. I costi di spedizione sono contenuti ed accettano tutti i tipi di pagamento. In conclusione, lo ritengo un punto di riferimento nel suo genere.",30,25-54,M
"Il negozio presenta tutti gli articoli dei marchi collegati alla BasicNet S.p.A. quindi non solo l'abbigliamento sportivo di Kappa,  ma potrete trovare anche articoli di altri stili e funzionalità. E' sempre presente una vastissima scelta in tutte le taglie, anche per bambini. Dopo il primo acquisto vi verrà intestata una carta fedeltà e potrete usufruire periodicamente di sconti, persino del 50% e la cosa più interessante è che sono applicabili pure su merce già scontata e/o in saldo, arrivando quindi a beneficiare di fortissimi sconti sui prezzi di listino originari. La qualità dei capi è mediamente buona, in alcuni casi eccellente,  ed il rapporto qualità/prezzo è sempre molto vantaggioso. Accettano tutti i tipi di pagamento (pure il contrassegno) ed i costi di spedizione sono  contenuti. Le spedizioni sono sempre molto veloci ed efficienti.",30,25-54,M
"Sono un cliente affezionato da molti anni di questo shop che inizialmente vendeva esclusivamente libri, DVD e CD e che in seguito ha ampliato le categorie merceologiche arrivando ad essere un punto di riferimento anche per quanto riguarda gli ebook, oltre agli immancabili MP3. La libreria è davvero vastissima e un gran numero di titoli sono immediatamente disponibili per la consegna. Anche il reparto CD è di notevolissimo assortimento e tutti i prezzi praticati sono sempre i più convenienti che si possano trovare in rete o nei negozi tradizionali. Un altro punto di forza è senza dubbio la possibilità di gestire in tempo reale i propri ordini aggiungendo o togliendo articoli fino al momento della spedizione. Il servizio clienti è sempre efficiente e puntuale così come le spedizioni. i pagamenti sono possibili tramite PayPal, con carte di credito (pure prepagate) ma anche il contrassegno. Una vera garanzia.",30,25-54,M
Il negozio ha un valido e completo motore di ricerca che permette di trovare in pochi click quello che ci interessa; è sempre presente un grande assortimento di marche e modelli di scarpe secondo stili diversi. Vendono anche capi di abbigliamento ed accessori ma il core business rimane appunto quello delle scarpe. L'assistenza al cliente è sempre efficace e puntuale e la consegna è davvero garantita in 5 giorni. Si può pagare anche in Contrassegno. I prezzi sono molto competitivi anche considerando la possibilità d trovare in rete degli sconti o di ottenerli direttamente dal sito partecipando a sondaggi o inserendo informazioni personali a scopi di marketing.,30,25-54,M
una favola di lavoro... lo sblocco e stato eseguito dopo un po di giorni.. un po lunga l'attesa ma il risultato e stato eccezionale.. il mio iphone 4 ha iniziato a funzionare dopo che ho fatto l'aggiornamento a ios 6 ... fantastico grazie di cuore !!!,20,15-24,M
"Ho acquistato un paio di volte presso questo rivenditore e tutte le volte mi hanno sempre garantito una sorprendente qualità del serizio. Prezzi super conventienti, velocità di spedizione e ottima comunicabilità fanno di questo rivenditore (a mio avviso) uno dei migliori sulla piazza.",25,25-54,M
"Ottimo servizio, ottimo prodotto e ottimo il prezzo. Qualche piccolo problema sul trasporto ma dipendente da una terza azienda incaricata.",39,25-54,M
Ottima organizzazione anche per eventuali resi.,48,25-54,M
servizio perfetto e consegna celerissima.,47,25-54,M
Confrontando i prezzi con quelli di altre compagnie direi che è economico. Posso dire che sarebbe meglio se le spese di commissioni vengono evidenziate subito... magari si valuta di conseguenza se acquistare o meno!!!,40,25-54,F
Dovrebbero dare più punti,18,15-24,M
"pointshop.it è un sito ben fatto dove facendo dei punti con diverse funzioni si può ordinare in base al nr. di punti dei premi che vengono spediti gratuitamente a casa tua. Diciamo che arrivare a premi importanti richiede molto tempo ma si può spendere solo 10 minuti al giorno davanti al pc per fare una piccola quantità di punti che serviranno per ordinare il premio che si desidera, il catalogo è vastissimo",17,15-24,M
"Ottimo servizio; come sempre veloci, precisi e convenienti. Personalmente mi sono trovato, come in passato, molto bene",44,25-54,M
"Tutto OK, precisi e veloci",43,25-54,M
"Ottimo store ho pagato l'oggetto che doveva essere spedito dopo 2 giorni dal pagamento, ma il pacco dopo 2 giorni è arrivato a casa mia allucinante davvero consigliatissimo soprattutto per la cortesia.",38,25-54,M
"La prima volta che sono entrata nel Vostro negozio ero molto imbarazzata ma, Voi avete saputo farmi sentire a mio agio con la Vostra discrezione. Siete stati molto gentili e competenti ma, soprattutto con il Vostro servizio ho potuto superare un periodo un po' ""pesante"". M.",60,55-64,F
"Molto bravi e professionali, ci si può fidare! Faró ancora acquisti da loro..",27,25-54,M
"E' stato davvero un piacere e soprattutto un vero affare,, disponibilità e descrizioni perfette e soprattutto la descrizione dell'oggetto e la spedizione immediata... Da ammirare... Spero di poter fare ancora affari con quest'azienda,,,.",30,25-54,M
"Comunicazione eccellente, spedizione più veloce del previsto, consegna senza problemi e merce in perfette condizioni. Consigliatissimo!!",40,25-54,F
"Ho acquistato il prodotto Samsung Tv led es6300 32"". Un prodotto a mio parere molto buono, che risponde alle mie esigenze. È il mio secondo televisore acquistato dal sito il mercato dell'affare, che si è rivelato ancora una volta, molto conveniente. Il prodotto è praticamente nuovo, inscatolato, ben sigillato e protetto per la spedizione. Consiglio vivamente di acquistare presso questo rivenditore, che si è dimostrato particolarmente comunicativo e gentile. Ho anche acquistato due occhiali 3D per la programmazione relativa sulle reti sky. Sono ormai 5 anni che acquisto prodotti elettronici e di consumo sulla rete. Personalmente ritengo il mercato dell'affare tra i migliori siti per l'acquisto di prodotti tv, lettore blu rap, home theatre, nonché un notevole numero di accessori. La garanzia è riconosciuta in ossequio alla normativa vigente. Sono molto soddisfatto.",39,25-54,M
"Nikon af-s dx micro nikkor 85mm f3.5g ed vr  1 451,87 € 451,87 € pagamento con carta di credito ordine 3163",48,25-54,M
efficenti e veloci ho ricevuto la merce in tempi brevissimi da consigliare,41,25-54,F
"I miei complimenti per il precisissimo servizio. I tempi sono stati perfettamente rispettati! Ottima la comunicazione, ho seguito la spedizione passo passo. Massima soddisfazione per il prodotto e per il prezzo assolutamente competitivo. Il primo acquisto è stato un successo, sicuramente quelli futuri saranno fatti serenamente.",29,25-54,F
"ho trovato corrispondenza tra promesso, e avuto, non è poco",51,25-54,M
"prezzi ottimi,spedizione rapida e il vantaggio di una fitta rete di centri di montaggio!il mio e' a 2 chilometri da casa.",39,25-54,M
ottimo servizio e ottimo prezzo...,35,25-54,M
"Motorstock è il massimo! Ho trovato i migliori prezzi di tutto il web ed è anche possibile utilizzare i codici sconto. Il sito è molto ben fatto e tutti i prodotti hanno foto dettagliate. Sono inoltre fornitissimi e dispongono praticamente di qualsiasi articolo si possa desiderare. L'assistenza al telefono è eccellente, risposte rapide ed efficaci oltre ad una grande gentilezza e disponibilità. La spedizione è stata puntualissima ed il materiale è in perfetto stato. Comprerò sicuramente di nuovo presso questo rivenditore.",39,25-54,M
"Ottimo sito, belle foto, spesso si trovano i migliori rates. Grande serietà nell'applicare il prezzo garantito Purtroppo è un po' lento nel caricamento, non è possibile ordinare per prezzo.",39,25-54,M
Prodotti veramente ottimi e buoni.... Soddisfatto,40,25-54,M
"Ho utilizzato il servizio per tre progetti diversi, 1 matrimonio (con formati diversi di album) 1 Calendario ed una raccolta foto. La qualità fornita è stata per tutti i lavori più che sufficiente ed il servizio impeccabile. Avrò avuto fortuna? Forse, comunque la mia esperienza è stata decisamente positivi",64,55-64,M
"ormai saranno 5 anni che conosco Spartoo, ed ogni volta che ho effettuato acquisti sono rimasto più che soddisfatto dalla velocità della consegna , dalla sicurezza che il mio acquisto arriverà perfetto ed integro a casa mia !! Non ho mai avuto motivo di provare il servizio del Reso Gratuito (anche se sapere che c'è è una tacca in più x il sito)",24,15-24,M
